project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,trunk_sha_timestamp_sec,has_trunk_head_diff_data
kafka,PR-16519,trunk,12,21258.0,1720618996.0,UNSTABLE,441425fa900b9b477486c4523bdea0261b5f604d,153528.08,64716,9,162,2024-07-10,0b11971f2c94f7aadc3fab2c51d94642065a72e5,build_log,,True
kafka,PR-16541,trunk,3,20824.0,1720624703.0,UNSTABLE,f3670dd60a038d663a3ba4a7c7a36b76639d96f6,111711.734,64703,3,161,2024-07-10,0b11971f2c94f7aadc3fab2c51d94642065a72e5,build_log,,True
kafka,PR-16561,trunk,2,17204.0,1720626724.0,UNSTABLE,58f0210684bcaad6f0983045b7d1b76d2ccc5a54,185119.44,64704,11,171,2024-07-10,0b11971f2c94f7aadc3fab2c51d94642065a72e5,build_log,,True
kafka,PR-16501,trunk,17,16335.0,1720627811.0,UNSTABLE,ba3713b2b4af6c7e7b14e74bf55b034939724f48,185238.53,64705,12,171,2024-07-10,0b11971f2c94f7aadc3fab2c51d94642065a72e5,build_log,,True
kafka,PR-16421,trunk,12,15522.0,1720630369.0,UNSTABLE,f4bd3ccfe123100431bbad0610f52b37c1ab6b9a,126565.59,64731,11,160,2024-07-10,406d4c5ef9710d55063e83512ee6a7046a3110c3,build_log,,True
kafka,PR-16230,trunk,5,16701.0,1720636751.0,UNSTABLE,07d7055e0b90bf39599d593ef451301ce70b3037,149936.78,64716,54,164,2024-07-10,25d775b742406477a0ff678b9990ed149d2157cc,build_log,,True
kafka,PR-16568,3.8,1,20967.0,1720644731.0,UNSTABLE,2f17eb27773fa2ae2efcb148e81ab20c1649ddd5,186542.45,63802,15,167,2024-07-10,4ecbb75c1fc023ebbab52f4ba33053e9b5a4c28a,build_log,,True
kafka,PR-16346,trunk,5,16539.0,1720644907.0,UNSTABLE,dddf82d34ed6e30e3250781e47c6764dcb9f1e3c,139913.38,64731,9,170,2024-07-10,25d775b742406477a0ff678b9990ed149d2157cc,build_log,,True
kafka,PR-16221,trunk,4,16392.0,1720670135.0,UNSTABLE,7f5b063ff231e1a29d5da73f9601f8430f4c3d01,92305.05,64728,3,160,2024-07-10,ede289db93f6d191319ec03af69542b44be34953,build_log,,True
kafka,PR-16565,trunk,2,17820.0,1720673243.0,UNSTABLE,f28e86feb2df203f26dff54d1baeecb3e7f87f8a,172607.36,64726,8,171,2024-07-10,ede289db93f6d191319ec03af69542b44be34953,build_log,,True
kafka,PR-16570,3.8,1,16335.0,1720692006.0,UNSTABLE,d651c66be582078c948c6f241e94e3027937a32f,155463.73,63789,4,168,2024-07-11,4ecbb75c1fc023ebbab52f4ba33053e9b5a4c28a,build_log,,True
kafka,PR-16542,3.8,3,15469.0,1720700389.0,UNSTABLE,d0ce4edb2064ff12104ee73629f209cce550411e,157215.61,63794,10,167,2024-07-11,4ecbb75c1fc023ebbab52f4ba33053e9b5a4c28a,build_log,,True
kafka,PR-16571,trunk,1,18711.0,1720703819.0,UNSTABLE,aff6edea86938fa16469f695c50774b6c650dcdd,172652.34,64736,8,170,2024-07-11,3f43d27483433aa768c12a39a4ee285323b16878,build_log,,True
kafka,PR-16490,trunk,9,19510.0,1720712706.0,UNSTABLE,d055ee970c7c617501f1d38f03fc0fcb5ca45e64,133621.22,64738,11,161,2024-07-11,3f43d27483433aa768c12a39a4ee285323b16878,build_log,,True
kafka,PR-16572,trunk,1,18057.0,1720713154.0,UNSTABLE,70d7984d971c33f4f635896f97f014ce21d6c8ea,111047.45,64732,16,161,2024-07-11,a0309be7f4d1aa641a5657e3ccc430ab5fe17c16,build_log,,True
kafka,PR-16573,trunk,1,9401.0,1720713832.0,UNSTABLE,c3846afca7e86f864fc06c47b6cafc9b7cd80b52,64379.83,64793,7,151,2024-07-11,a0309be7f4d1aa641a5657e3ccc430ab5fe17c16,build_log,,True
kafka,PR-16461,trunk,8,16661.0,1720717215.0,UNSTABLE,53ddc94bb767ef5a6f0816596911667c91a4769e,165799.12,65294,8,169,2024-07-11,a0309be7f4d1aa641a5657e3ccc430ab5fe17c16,build_log,,True
kafka,PR-16574,trunk,1,19534.0,1720719271.0,UNSTABLE,f634e636af9c0d60f46801a4212540bd31be90be,138356.02,64749,17,161,2024-07-11,e118811da3d331faae8626ade8df3b9b45dd92b1,build_log,,True
kafka,PR-16575,trunk,2,6374.0,1720722531.0,UNSTABLE,e928c6b27c2394983e7ca2d22825fb7de0edcfde,54752.617,64737,5,153,2024-07-11,e118811da3d331faae8626ade8df3b9b45dd92b1,build_log,,True
kafka,PR-16529,trunk,7,9740.0,1720739618.0,UNSTABLE,72d5f8d015b428dfed5612d9c8122b6e88c89e0f,65635.11,64742,7,151,2024-07-11,ec9dabf86fd0ddd006cf26cd5d4dc967fdd6826f,build_log,,True
kafka,PR-16559,trunk,6,21716.0,1720748271.0,UNSTABLE,8e4b9172697f189a8212edae6929580dbc2901cc,221798.28,64760,14,171,2024-07-11,ec9dabf86fd0ddd006cf26cd5d4dc967fdd6826f,build_log,,True
kafka,PR-16577,trunk,1,15828.0,1720771331.0,UNSTABLE,6120ee0d45b675bba1ef7d89f7f94fb6908a656a,101012.26,64739,8,161,2024-07-12,01cf24a1ca6a719b31e779c3fdb8dd149938952c,build_log,,True
kafka,PR-16569,trunk,2,17081.0,1720799567.0,UNSTABLE,7cf36492b1333afb6502989cd4a0e3bbff81e1eb,177147.52,64724,11,171,2024-07-12,0ada8fac6869cad8ac33a79032cf5d57bfa2a3ea,build_log,,True
kafka,PR-15918,trunk,9,16297.0,1720809268.0,UNSTABLE,35a208ec96620d7154f4a3211344226ac2f4cd13,152918.78,64731,6,171,2024-07-12,0ada8fac6869cad8ac33a79032cf5d57bfa2a3ea,build_log,,True
kafka,PR-16518,trunk,15,15949.0,1720817007.0,UNSTABLE,ce227921bfa3ab381e7a40ff006160a9a69e351b,94060.18,64744,4,163,2024-07-12,0ada8fac6869cad8ac33a79032cf5d57bfa2a3ea,build_log,,True
kafka,PR-16581,trunk,2,17091.0,1720817744.0,SUCCESS,73db945dcb6b8e863a77aee938d297e72e7f6e05,95293.4,64750,0,161,2024-07-12,7495e70365ebeba4806fc4da23c2ca75fa191649,build_log,,True
kafka,PR-16586,trunk,1,21335.0,1720821646.0,UNSTABLE,f7ca9bfee59f5a7b9b98b8cea6a106b5301e4ca2,265280.3,64747,16,171,2024-07-12,7495e70365ebeba4806fc4da23c2ca75fa191649,build_log,,True
kafka,PR-16563,trunk,11,5795.0,1720846285.0,UNSTABLE,60a0a4e7f20e34e482263005c1108a711890d910,49561.516,64775,6,154,2024-07-12,7495e70365ebeba4806fc4da23c2ca75fa191649,build_log,,True
kafka,PR-16564,trunk,3,22248.0,1720854326.0,UNSTABLE,0e3d71128737f1f4b21909471a94e000ca912430,242298.0,64750,20,171,2024-07-13,7495e70365ebeba4806fc4da23c2ca75fa191649,build_log,,True
kafka,PR-16566,trunk,5,18767.0,1720860083.0,UNSTABLE,2e901ae1dafba4f3474a742153546c4c9150e5af,164327.45,64775,5,170,2024-07-13,83081652abe3a7c836efe21cdfa52f2c0063953f,build_log,,True
kafka,PR-16589,trunk,1,17004.0,1720955823.0,UNSTABLE,dbe8f0cf145d60d6efbc092cf52b996ae02ddff5,149410.42,64778,7,161,2024-07-14,e104974b742c13fc238d438cd9ece576fa99e9de,build_log,,True
kafka,PR-16591,trunk,1,16483.0,1720962550.0,UNSTABLE,472500ee701c46d77066205dbceb8f238624386c,163603.12,64780,10,171,2024-07-14,e104974b742c13fc238d438cd9ece576fa99e9de,build_log,,True
kafka,PR-16582,trunk,6,21678.0,1720971103.0,SUCCESS,f4686ba9ea02aeadfa3a1ef327c313a6b74ad0c0,48607.043,28980,0,0,2024-07-14,e104974b742c13fc238d438cd9ece576fa99e9de,build_log,,True
kafka,PR-16549,trunk,3,14906.0,1721010503.0,UNSTABLE,8292fd9f66855d0bfc57239f5f53fe3e3bb06478,148596.34,64771,4,170,2024-07-14,2cf1ef99d7a76b4d53ec0d1a2f5a7be181274456,build_log,,True
kafka,PR-16593,3.8,1,18433.0,1721029800.0,UNSTABLE,f05e1678f7f73aae51695ea40da3a16ad2d0a260,229625.38,63800,12,169,2024-07-15,7d9b8e460445dbb074e9ccc3bf89535fa94b4d6d,build_log,,True
kafka,PR-16578,trunk,2,18206.0,1721039546.0,UNSTABLE,5228b017031701845e3630186f2059c7c43063fb,159972.77,64777,11,169,2024-07-15,15eb555b031b87ba29d4ca776192b166a630f5e0,build_log,,True
kafka,PR-16557,trunk,6,6500.0,1721056904.0,UNSTABLE,c753806a13d19486805621f9bc279709834d8b45,53614.824,64908,3,151,2024-07-15,3a442ffe32ba38c0fcde329851dc9bad2bf560a2,build_log,,True
kafka,PR-16588,trunk,4,21461.0,1721057596.0,UNSTABLE,6a73114b334b3672f37a8b9f4a40a0c6620fb115,227625.12,64860,12,171,2024-07-15,3a442ffe32ba38c0fcde329851dc9bad2bf560a2,build_log,,True
kafka,PR-16597,trunk,1,17915.0,1721078567.0,UNSTABLE,b4a3bdb070863a32461dad1ae158dc5fe1d5fb63,150229.17,64931,12,161,2024-07-15,20ee83c462f544d73518bd7ee05d21d971c56f24,build_log,,True
kafka,PR-16598,trunk,1,16288.0,1721080096.0,UNSTABLE,b7cda81773dafc3a11ef269cd490b8f855282195,136853.33,64908,10,161,2024-07-15,79ab5074e7a3c1cb7ef9e8e3f373d7312f1faf60,build_log,,True
kafka,PR-16451,trunk,12,10281.0,1721106878.0,UNSTABLE,72bb5dc5498160afc154dacaf93ee61c96185dad,75892.96,64917,22,151,2024-07-16,808498e9391dab292a7ccd8a0bf3713f444f9d2f,build_log,,True
kafka,PR-16502,trunk,7,19384.0,1721113774.0,UNSTABLE,d046d385c936274aed3326aeb5aed13835729938,182815.08,64920,15,171,2024-07-16,808498e9391dab292a7ccd8a0bf3713f444f9d2f,build_log,,True
kafka,PR-16449,trunk,15,19013.0,1721134581.0,UNSTABLE,2218e7dcd9a74167c3eaa5a81d96bd186b88d38e,148858.08,65483,11,161,2024-07-16,1e16e16f64709bdbd2234cce171608e2cc0ed56b,build_log,,True
kafka,PR-16605,trunk,1,16811.0,1721149644.0,UNSTABLE,b6cfd69285a5e7c2608df63a890978dde1d3a81d,131646.34,65490,11,161,2024-07-16,4d3e366bc2487ca0c2321e6e6d7786fb6ed0efa5,build_log,,True
kafka,PR-16560,trunk,6,17991.0,1721194374.0,UNSTABLE,43a605f9b9e8aeb50ed00beba3308fa646e62312,175996.81,65491,9,170,2024-07-17,177b38ad66daef4d62c8b5fe5ba88ba8a5eaa5f4,build_log,,True
kafka,PR-16494,trunk,14,20321.0,1721198663.0,UNSTABLE,45352f69d518409c61795e1a32b1262a2ab81123,271962.34,65535,24,169,2024-07-17,177b38ad66daef4d62c8b5fe5ba88ba8a5eaa5f4,build_log,,True
kafka,PR-16607,trunk,3,20860.0,1721207022.0,UNSTABLE,331995d532d3a6829b004e3ce71c7a334c807fd3,119132.016,65521,7,166,2024-07-17,177b38ad66daef4d62c8b5fe5ba88ba8a5eaa5f4,build_log,,True
kafka,PR-16611,trunk,1,18316.0,1721213462.0,UNSTABLE,642fa04d1c1d74e30117dc2abee6f477e8a8da64,137734.61,65500,11,161,2024-07-17,177b38ad66daef4d62c8b5fe5ba88ba8a5eaa5f4,build_log,,True
kafka,PR-16612,trunk,1,15993.0,1721218062.0,UNSTABLE,706c125998aa43c93e9c40a7ab47c3100c0fc8ba,116005.57,65495,6,161,2024-07-17,24ed31739e2efc337f53040366c38dedae543308,build_log,,True
kafka,PR-16580,trunk,19,20496.0,1721223322.0,UNSTABLE,9f88857ed6aff6856bdfcf0c074ae0abbfcc6ea9,135252.02,65531,13,160,2024-07-17,24ed31739e2efc337f53040366c38dedae543308,build_log,,True
kafka,PR-16608,trunk,4,17976.0,1721228199.0,UNSTABLE,240fd6434ef7a24686effa519607d3d9d24ebd3b,115349.01,65494,6,164,2024-07-17,ce0a4269c170df72a777c0d73225af3dad0bc68f,build_log,,True
kafka,PR-16616,3.7,1,17864.0,1721230849.0,UNSTABLE,a7d32265ee1fcaac972f93dd6f226fc02aa0c6ab,241540.62,111488,45,260,2024-07-17,67151c6022060996a5e54b209c75731dc5098cb9,build_log,,True
kafka,PR-16617,3.8,1,17328.0,1721231154.0,UNSTABLE,eedbdf5ce3b2310c552dc1266f1d9742889f9594,128892.18,63825,15,164,2024-07-17,f05e1678f7f73aae51695ea40da3a16ad2d0a260,build_log,,True
kafka,PR-16581,trunk,3,18278.0,1721233739.0,UNSTABLE,4497362033031cef34ccd23c3becedf2695ce6f6,123621.984,65506,11,160,2024-07-17,a66a59f427b30611175fd029d86832d00aa5aabd,build_log,,True
kafka,PR-16496,trunk,6,16384.0,1721240105.0,UNSTABLE,a95b93b3844403188c08c3da778a2f732fdc857d,124519.516,65524,18,161,2024-07-17,a66a59f427b30611175fd029d86832d00aa5aabd,build_log,,True
kafka,PR-16619,trunk,2,6112.0,1721248908.0,UNSTABLE,9ca7e3094abe038fa9c873c81073f2ef29cbd86e,53539.12,65537,6,151,2024-07-17,53ec055394d4ac1cffe23faec679b5cf5b234a15,build_log,,True
kafka,PR-16603,trunk,5,19508.0,1721266973.0,UNSTABLE,43ca95fb5c693cba785fa066603696eabeb2c93c,219301.83,65504,16,170,2024-07-17,9a9eb18beb2de1180237719cac9f026224abea17,build_log,,True
kafka,PR-16372,trunk,9,7425.0,1721267709.0,UNSTABLE,1f575ac1bf127300fdbd2c624def26e0f46dabe0,55545.617,65516,13,151,2024-07-17,9a9eb18beb2de1180237719cac9f026224abea17,build_log,,True
kafka,PR-16614,trunk,2,16980.0,1721280368.0,UNSTABLE,d34489ba827634a289a6da8b5ead2b0ddbfab697,99315.945,65504,12,160,2024-07-18,04d34f3676c5e760fc1adc01bd988dbdd219edde,build_log,,True
kafka,PR-16543,trunk,10,16926.0,1721280546.0,UNSTABLE,8584bb9cfaaa077edf65dfa315ef879e8b462d71,124071.414,65516,16,162,2024-07-18,04d34f3676c5e760fc1adc01bd988dbdd219edde,build_log,,True
kafka,PR-16558,trunk,6,15366.0,1721296609.0,UNSTABLE,03c3866a61a43ec58cd2c3a6a8a1740b7785b063,117506.51,65546,6,162,2024-07-18,04d34f3676c5e760fc1adc01bd988dbdd219edde,build_log,,True
kafka,PR-16622,trunk,1,16299.0,1721297373.0,UNSTABLE,5e39729bf27ad2d394caf6022e55095f4a333827,149477.25,65498,4,170,2024-07-18,c7c0de388970a2c201fa0557d19ed9ec6e7ecc73,build_log,,True
kafka,PR-16590,trunk,5,18016.0,1721298232.0,UNSTABLE,21e0e1a0334be1caa7abbae38da7a62a053749de,166696.17,65526,6,171,2024-07-18,94f5a4f63e7a385325fc9a0f7d592a417d25711f,build_log,,True
kafka,PR-16544,trunk,2,16351.0,1721309935.0,UNSTABLE,c546a4197e7fe40e0a816bbcb8d62cb781c00733,120000.016,65511,7,161,2024-07-18,f595802cc752ed01dc74e9ab932209fe25a9d10b,build_log,,True
kafka,PR-16540,trunk,10,20907.0,1721311654.0,UNSTABLE,4057113c0b55f86da3af849d6d180cbee039399f,171511.56,65502,5,169,2024-07-18,f595802cc752ed01dc74e9ab932209fe25a9d10b,build_log,,True
kafka,PR-16606,trunk,5,21511.0,1721313666.0,UNSTABLE,bbddd216ee80a11a06a1de6109a94192b0fda2b2,226955.56,65568,10,171,2024-07-18,f595802cc752ed01dc74e9ab932209fe25a9d10b,build_log,,True
kafka,PR-16623,trunk,3,9208.0,1721315525.0,UNSTABLE,631ed73763ead21e8dfb2b960b1ed9610c4988cb,64805.688,65547,14,151,2024-07-18,f595802cc752ed01dc74e9ab932209fe25a9d10b,build_log,,True
kafka,PR-16576,trunk,2,16120.0,1721319020.0,UNSTABLE,a7178ea3c13b47a7072c7b8dd632768740aa1ecc,108987.2,65510,9,160,2024-07-18,f595802cc752ed01dc74e9ab932209fe25a9d10b,build_log,,True
kafka,PR-16587,trunk,8,19774.0,1721351652.0,UNSTABLE,2d8e4545cf36aa07c92746c48f626cd53e80db84,206030.92,65535,9,170,2024-07-18,b4682da5aea4c6eda97f15bfef534762abeb5ef2,build_log,,True
kafka,PR-16624,trunk,3,21077.0,1721360511.0,UNSTABLE,bb7c862645f58c61defc0d5dd159fd0302334e4b,172719.14,65509,9,170,2024-07-18,66655ab49a9401a62e1e99e637e0c5bd5a1ba550,build_log,,True
kafka,PR-16609,trunk,2,19494.0,1721362482.0,UNSTABLE,1681c170fc4078689ccf7b63ad26b21ea356c410,202722.86,65530,14,171,2024-07-18,66655ab49a9401a62e1e99e637e0c5bd5a1ba550,build_log,,True
kafka,PR-16630,3.5,1,12140.0,1721362652.0,UNSTABLE,1e874b94caa765862d4a970f75b42614fabfd522,82507.22,68384,23,103,2024-07-18,f2e3335300e18f674ff2a617f93062589d128a2c,build_log,,True
kafka,PR-16093,trunk,63,20517.0,1721376469.0,UNSTABLE,8eb130092bf5b92f1039d986335151bbf08edff6,174152.55,65514,5,171,2024-07-19,66655ab49a9401a62e1e99e637e0c5bd5a1ba550,build_log,,True
kafka,PR-16528,trunk,2,21897.0,1721387640.0,UNSTABLE,f2a950fc223df61e39257ad8949cba24e5ad60ec,239233.08,65527,20,170,2024-07-19,f09ead14839877959a71aa4f43697a1a62132955,build_log,,True
kafka,PR-16635,trunk,1,17388.0,1721403631.0,UNSTABLE,371c8005e8bf4db809d59dd147fb8ccc6c6860ec,121960.48,65543,14,159,2024-07-19,f09ead14839877959a71aa4f43697a1a62132955,build_log,,True
kafka,PR-16509,trunk,3,23093.0,1721406059.0,UNSTABLE,0eb78299922ac5effea835896488cb0181eab4fe,155897.77,65536,8,161,2024-07-19,f09ead14839877959a71aa4f43697a1a62132955,build_log,,True
kafka,PR-16621,trunk,3,16602.0,1721407635.0,UNSTABLE,9747c21d1a884fbef0708eea24562051beff30b7,147807.19,65522,5,169,2024-07-19,f09ead14839877959a71aa4f43697a1a62132955,build_log,,True
kafka,PR-16636,trunk,1,17721.0,1721412209.0,UNSTABLE,b4033fb9eb98680f9a2ba519c67dddfd4fe57f44,169454.47,65524,6,168,2024-07-19,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16626,trunk,4,14485.0,1721427647.0,UNSTABLE,396b699431d59550b62a05b926be87e3c728b4d0,96191.64,63203,11,161,2024-07-19,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16639,trunk,2,16814.0,1721472961.0,UNSTABLE,7db0421ae4c5e698a9385e10f07682d3a0ef565f,159209.39,65529,9,171,2024-07-20,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16601,trunk,5,16056.0,1721489236.0,UNSTABLE,2c7b211f6010175ba6ddb078cce0f2fb1bf01d30,158206.6,65530,8,170,2024-07-20,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16640,trunk,1,17977.0,1721502100.0,UNSTABLE,f44bc25cfef4e154d76586d68f5f57358286d710,146614.58,65535,10,160,2024-07-20,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16618,trunk,6,19177.0,1721529719.0,UNSTABLE,b9c1625906527a01ea9c00da8c53d6d7bc268810,158108.08,65567,9,159,2024-07-20,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16642,trunk,1,18937.0,1721530105.0,UNSTABLE,816b390173b4e6f3da9d5aa7d36d3ff8f7e4ac12,170206.05,65527,11,171,2024-07-20,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16643,trunk,1,21219.0,1721540606.0,UNSTABLE,0c734faf9f7eee0d144576ade77efe007e75e4d1,193637.62,65518,9,171,2024-07-21,208bb1fbc22d32e2dc70cc9924be085c62997c65,build_log,,True
kafka,PR-16610,trunk,5,17450.0,1721544130.0,UNSTABLE,e278de39b922926ef702db0a6acb11464cf70b51,184072.97,65520,10,171,2024-07-21,0696fbc73242368e60a8f72dbf0e219f1c7662c5,build_log,,True
kafka,PR-16647,trunk,1,17198.0,1721593240.0,UNSTABLE,d34b9896356e5794d7cdee9f3c57fe61e11ae9ee,151150.92,65521,4,168,2024-07-21,7a8f89e0a074d11ab82c4a5bcde63db10d1e5407,build_log,,True
kafka,PR-16641,trunk,5,16121.0,1721636878.0,UNSTABLE,a7a1e6b40b940ba05b2cc475da439599bda666b4,102589.52,65528,5,163,2024-07-22,90b779b7bb8b813e52ea21ce88c209e71b475ec9,build_log,,True
kafka,PR-16019,trunk,56,20920.0,1721639189.0,UNSTABLE,8fe9465eaf9d916253b7b758d22b4db01ad69606,212062.75,65551,12,173,2024-07-22,90b779b7bb8b813e52ea21ce88c209e71b475ec9,build_log,,True
kafka,PR-16634,trunk,2,17536.0,1721640317.0,UNSTABLE,8097123dd09bb35600abf101300275ae55711441,176914.4,65545,7,172,2024-07-22,90b779b7bb8b813e52ea21ce88c209e71b475ec9,build_log,,True
kafka,PR-16633,trunk,2,16371.0,1721642054.0,UNSTABLE,739203536b01d9ba328bc5f0ee3747a75257f641,155997.42,65518,4,173,2024-07-22,90b779b7bb8b813e52ea21ce88c209e71b475ec9,build_log,,True
kafka,PR-16499,trunk,19,20144.0,1721642877.0,UNSTABLE,238d1a7f9b4844cc4de581bb0690719dc7553613,174893.3,65552,8,171,2024-07-22,90b779b7bb8b813e52ea21ce88c209e71b475ec9,build_log,,True
kafka,PR-16651,trunk,1,22117.0,1721648747.0,UNSTABLE,01113897c0f7596a213b04130b0c0fb154fbaafc,228998.44,65509,10,171,2024-07-22,90b779b7bb8b813e52ea21ce88c209e71b475ec9,build_log,,True
kafka,PR-16655,trunk,2,26419.0,1721664508.0,UNSTABLE,ed89697d0e1ed6235477326a9aedfe76f25288c7,210791.52,65539,30,165,2024-07-22,44a44b753f45bb5bba67812e59e1b21e930f4a9d,build_log,,True
kafka,PR-16500,trunk,9,18526.0,1721669851.0,UNSTABLE,446c0977d7a5006ed06a233d894c3f80e7d6fdc7,149057.23,63202,7,174,2024-07-22,98979e73841e9f2b9429e1c11ae63c448efc1957,build_log,,True
kafka,PR-16632,trunk,3,18130.0,1721680421.0,UNSTABLE,44423e3e3434f555e0656c86e21eb2e7b3bbbcc8,129925.195,65570,14,163,2024-07-22,9db5c2481f8cefb5ec9a97d6e715a350dbc929c7,build_log,,True
kafka,PR-16645,trunk,6,17588.0,1721697579.0,UNSTABLE,fdf0e50bcc04a90130d7157466a024533fba245a,139235.39,65600,9,163,2024-07-22,9db5c2481f8cefb5ec9a97d6e715a350dbc929c7,build_log,,True
kafka,PR-16656,trunk,3,16368.0,1721719447.0,UNSTABLE,5970c352a9d885fb5a4c8e39eae6231820554da1,150487.66,65558,7,173,2024-07-23,a5bfc2190c3448039c9361909e547f64f7fdb6e2,build_log,,True
kafka,PR-16615,trunk,6,15884.0,1721741782.0,UNSTABLE,d8c7e5bbebe139f498bcf7549a235726bf8236d2,177780.23,65571,16,171,2024-07-23,c71eb60a3b2e30cc376b81144cf9c2c411d8f28b,build_log,,True
kafka,PR-16657,trunk,5,15093.0,1721783480.0,UNSTABLE,d8e790ed20394ef14c4c3f4b752e4ab0d1d89ed9,167359.08,65562,9,170,2024-07-23,7efb58f3211cdc3bd0524a79f9b5ce4ef74a77b4,build_log,,True
kafka,PR-16638,trunk,3,20381.0,1721783733.0,UNSTABLE,abd34de73df3481e40da35cd575f5e4246d8bc64,214514.62,65593,26,163,2024-07-23,7efb58f3211cdc3bd0524a79f9b5ce4ef74a77b4,build_log,,True
kafka,PR-14717,trunk,12,18877.0,1721785151.0,UNSTABLE,78c332a643d3fb3405dbcd6854cc93e7944c27f0,102075.86,65567,4,160,2024-07-23,7efb58f3211cdc3bd0524a79f9b5ce4ef74a77b4,build_log,,True
kafka,PR-13817,trunk,47,27304.0,1721799965.0,UNSTABLE,d3321cad2e0121a5cbaa99a338f7592f4d6f0605,205554.14,65566,15,182,2024-07-24,7efb58f3211cdc3bd0524a79f9b5ce4ef74a77b4,build_log,,True
kafka,PR-16660,trunk,4,22328.0,1721809263.0,UNSTABLE,584b5e7c64ac52df32c2f6c2a292944a5a9d078f,187543.42,65569,10,170,2024-07-24,7efb58f3211cdc3bd0524a79f9b5ce4ef74a77b4,build_log,,True
kafka,PR-16663,trunk,6,23306.0,1721813546.0,UNSTABLE,b73f7acf8c10b20121d0006c91d219c292eb51f4,157276.94,65562,9,172,2024-07-24,539f466ccb112167b1b55a0bd3c67123aaae5f6a,build_log,,True
kafka,PR-16671,trunk,3,19747.0,1721820066.0,UNSTABLE,e63d849967a63d7c0375a44107b9c665936b80d6,110109.71,65568,3,163,2024-07-24,539f466ccb112167b1b55a0bd3c67123aaae5f6a,build_log,,True
kafka,PR-16677,3.7,2,23131.0,1721820845.0,UNSTABLE,55eef98c75df346dbaded771eb354c84cd45faa1,425394.84,111491,55,285,2024-07-24,3ccd01919852fe92902ff7ccb5146b735b7501ca,build_log,,True
kafka,PR-16679,trunk,2,21230.0,1721836081.0,UNSTABLE,2e6b50d5dcb407eef7180bf8aff0e02e387f9440,190163.53,65576,7,172,2024-07-24,a6b940760779cdd642b3b925ac5f1e20e6fc920e,build_log,,True
kafka,PR-16373,trunk,32,18170.0,1721846317.0,UNSTABLE,3cf8f651963d3aa4ae85caf0371fcc28ba46848f,169529.08,65643,20,163,2024-07-24,a38829e61b9b4f8efce7ac7e7ca47c86e240e790,build_log,,True
kafka,PR-16200,trunk,70,20697.0,1721846327.0,UNSTABLE,1f1bd7dd7ee59d0b194fe9d8290d9587b2df0b63,122143.305,65629,12,163,2024-07-24,a38829e61b9b4f8efce7ac7e7ca47c86e240e790,build_log,,True
kafka,PR-16670,trunk,5,18062.0,1721867245.0,UNSTABLE,dddafd89ebf67fda958c7d1c4868ee8beb2a2d14,239221.52,65660,21,170,2024-07-24,a38829e61b9b4f8efce7ac7e7ca47c86e240e790,build_log,,True
kafka,PR-16688,trunk,3,18302.0,1721884872.0,UNSTABLE,9489439b2b655399898c100dcbcca3b3802a51c7,169788.33,65617,8,169,2024-07-25,a38829e61b9b4f8efce7ac7e7ca47c86e240e790,build_log,,True
kafka,PR-16654,trunk,2,15980.0,1721896864.0,UNSTABLE,d4a32c112bde8a1868d31fa42a56fb5aedf8b96e,199415.28,65638,15,173,2024-07-25,437b86cd20ab500ee26e9555ad489f19fa8fb571,build_log,,True
kafka,PR-16674,trunk,3,15885.0,1721905067.0,UNSTABLE,58d6f8860a4aad859bd2de68987ce87ad67013bf,171154.02,65618,7,173,2024-07-25,ee03c5f98a622271f35f7d00776f9e8d3c8e0d39,build_log,,True
kafka,PR-16681,trunk,4,17297.0,1721911106.0,UNSTABLE,cfa811b37ed5743c2e4484947e83a39326de89df,187892.03,65625,5,173,2024-07-25,ee03c5f98a622271f35f7d00776f9e8d3c8e0d39,build_log,,True
kafka,PR-15502,trunk,2,15957.0,1721916862.0,UNSTABLE,5c2afccb4b7264c21df8007582803414693760ad,184643.75,65620,7,173,2024-07-25,ee03c5f98a622271f35f7d00776f9e8d3c8e0d39,build_log,,True
kafka,PR-16432,trunk,15,16101.0,1721917149.0,UNSTABLE,c4c781c4730afb1fd3f960bf545a7e13a9f036da,164521.98,65620,9,173,2024-07-25,ee03c5f98a622271f35f7d00776f9e8d3c8e0d39,build_log,,True
kafka,PR-16684,trunk,3,10293.0,1721921766.0,UNSTABLE,735f8e7131654dec934aa9435d761e71387bfe5b,68838.55,65636,19,153,2024-07-25,ee03c5f98a622271f35f7d00776f9e8d3c8e0d39,build_log,,True
